time, x, y, centre_left_distance, centre_right_distance, nu
3060, -0.0232698, 437.946, 450, 150, 75
3070, -0.0232698, 438.019, 450, 150, 75
3080, -0.0232698, 437.958, 450, 150, 75
3090, -0.0232698, 438.353, 450, 150, 75
3100, -0.0232698, 439.199, 450, 150, 75
3110, -0.0232698, 440.361, 450, 150, 75
3120, -0.0232698, 441.526, 450, 150, 75
3130, -0.0232698, 442.72, 450, 150, 75
3140, -0.0232698, 443.283, 450, 150, 75
3150, -0.0232698, 443.419, 450, 150, 75
3160, -0.0232698, 443.534, 450, 150, 75
3170, -0.0232698, 443.442, 450, 150, 75
3180, -0.0232698, 443.144, 450, 150, 75
3190, -0.0232698, 442.033, 450, 150, 75
3200, -0.0232698, 440.367, 450, 150, 75
3210, -0.0232698, 438.672, 450, 150, 75
3220, -0.0232698, 437.121, 450, 150, 75
3230, -0.0232698, 435.652, 450, 150, 75
3240, -0.0232698, 434.326, 450, 150, 75
3250, -0.0232698, 433.082, 450, 150, 75
3260, -0.0232698, 431.876, 450, 150, 75
3270, -0.0232698, 429.782, 450, 150, 75
3280, -0.0232698, 427.805, 450, 150, 75
3290, -0.0232698, 425.981, 450, 150, 75
3300, -0.0232698, 424.144, 450, 150, 75
3310, -0.0232698, 422.621, 450, 150, 75
3320, -0.0232698, 421.078, 450, 150, 75
3330, -0.0232698, 419.66, 450, 150, 75
3340, -0.0232698, 418.659, 450, 150, 75
3350, -0.0232698, 417.499, 450, 150, 75
3360, -0.0232698, 416.157, 450, 150, 75
3370, -0.0232698, 414.581, 450, 150, 75
3380, -0.0232698, 413.756, 450, 150, 75
3390, -0.0232698, 412.73, 450, 150, 75
3400, -0.0232698, 411.819, 450, 150, 75
3410, -0.0232698, 411.761, 450, 150, 75
3420, -0.0232698, 412.798, 450, 150, 75
3430, -0.0232698, 414.102, 450, 150, 75
3440, -0.0232698, 414.274, 450, 150, 75
3450, -0.0232698, 413.93, 450, 150, 75
3460, -0.0232698, 413.077, 450, 150, 75
3470, -0.0232698, 412.081, 450, 150, 75
3480, -0.0232698, 410.688, 450, 150, 75
3490, -0.0232698, 408.916, 450, 150, 75
3500, -0.0232698, 406.819, 450, 150, 75
3510, -0.0232698, 405.685, 450, 150, 75
3520, -0.0232698, 405.245, 450, 150, 75
3530, -0.0232698, 404.522, 450, 150, 75
3540, -0.0232698, 404.092, 450, 150, 75
3550, -0.0232698, 404.14, 450, 150, 75
3560, -0.0232698, 404.472, 450, 150, 75
3570, -0.0232698, 405.092, 450, 150, 75
3580, -0.0232698, 406.342, 450, 150, 75
3590, -0.0232698, 407.3, 450, 150, 75
3600, -0.0232698, 408.16, 450, 150, 75
3610, -0.0232698, 408.042, 450, 150, 75
3620, -0.0232698, 407.317, 450, 150, 75
3630, -0.0232698, 406.631, 450, 150, 75
3640, -0.0232698, 405.247, 450, 150, 75
3650, -0.0232698, 403.566, 450, 150, 75
3660, -0.0232698, 401.828, 450, 150, 75
3670, -0.0232698, 400.511, 450, 150, 75
3680, -0.0232698, 399.332, 450, 150, 75
3690, -0.0232698, 398.637, 450, 150, 75
3700, -0.0232698, 398.54, 450, 150, 75
3710, -0.0232698, 398.514, 450, 150, 75
3720, -0.0232698, 398.682, 450, 150, 75
3730, -0.0232698, 398.419, 450, 150, 75
3740, -0.0232698, 397.469, 450, 150, 75
3750, -0.0232698, 395.634, 450, 150, 75
3760, -0.0232698, 393.309, 450, 150, 75
3770, -0.0232698, 391.13, 450, 150, 75
3780, -0.0232698, 389.497, 450, 150, 75
3790, -0.0232698, 387.368, 450, 150, 75
3800, -0.0232698, 385.476, 450, 150, 75
3810, -0.0232698, 383.767, 450, 150, 75
3820, -0.0232698, 382.71, 450, 150, 75
3830, -0.0232698, 382.497, 450, 150, 75
3840, -0.0232698, 382.68, 450, 150, 75
3850, -0.0232698, 382.864, 450, 150, 75
3860, -0.0232698, 382.594, 450, 150, 75
3870, -0.0232698, 381.667, 450, 150, 75
3880, -0.0232698, 380.796, 450, 150, 75
3890, -0.0232698, 379.832, 450, 150, 75
3900, -0.0232698, 379.071, 450, 150, 75
3910, -0.0232698, 378.067, 450, 150, 75
3920, -0.0232698, 377.582, 450, 150, 75
3930, -0.0232698, 377.256, 450, 150, 75
3940, -0.0232698, 376.763, 450, 150, 75
3950, -0.0232698, 376.968, 450, 150, 75
3960, -0.0232698, 376.904, 450, 150, 75
3970, -0.0232698, 375.846, 450, 150, 75
3980, -0.0232698, 374.834, 450, 150, 75
3990, -0.0232698, 373.905, 450, 150, 75
4000, -0.0232698, 372.878, 450, 150, 75
4010, -0.0232698, 370.974, 450, 150, 75
4020, -0.0232698, 369.187, 450, 150, 75
4030, -0.0232698, 368.176, 450, 150, 75
4040, -0.0232698, 367.184, 450, 150, 75
4050, -0.0232698, 366.267, 450, 150, 75
4060, -0.0232698, 365.717, 450, 150, 75
4070, -0.0232698, 365.416, 450, 150, 75
4080, -0.0232698, 365.254, 450, 150, 75
4090, -0.0232698, 365.264, 450, 150, 75
4100, -0.0232698, 365.342, 450, 150, 75
4110, -0.0232698, 365.55, 450, 150, 75
4120, -0.0232698, 365.596, 450, 150, 75
4130, -0.0232698, 365.064, 450, 150, 75
4140, -0.0232698, 364.34, 450, 150, 75
4150, -0.0232698, 363.586, 450, 150, 75
4160, -0.0232698, 362.92, 450, 150, 75
4170, -0.0232698, 362.448, 450, 150, 75
4180, -0.0232698, 362.152, 450, 150, 75
4190, -0.0232698, 361.318, 450, 150, 75
4200, -0.0232698, 361.108, 450, 150, 75
4210, -0.0232698, 360.537, 450, 150, 75
4220, -0.0232698, 359.653, 450, 150, 75
4230, -0.0232698, 358.699, 450, 150, 75
4240, -0.0232698, 358.093, 450, 150, 75
4250, -0.0232698, 357.486, 450, 150, 75
4260, -0.0232698, 356.311, 450, 150, 75
4270, -0.0232698, 355.001, 450, 150, 75
4280, -0.0232698, 354.129, 450, 150, 75
4290, -0.0232698, 352.998, 450, 150, 75
4300, -0.0232698, 351.873, 450, 150, 75
4310, -0.0232698, 350.632, 450, 150, 75
4320, -0.0232698, 349.907, 450, 150, 75
4330, -0.0232698, 348.689, 450, 150, 75
4340, -0.0232698, 347.705, 450, 150, 75
4350, -0.0232698, 347.017, 450, 150, 75
4360, -0.0232698, 346.527, 450, 150, 75
4370, -0.0232698, 346.503, 450, 150, 75
4380, -0.0232698, 346.318, 450, 150, 75
4390, -0.0232698, 346.496, 450, 150, 75
4400, -0.0232698, 346.749, 450, 150, 75
4410, -0.0232698, 347.652, 450, 150, 75
4420, -0.0232698, 348.401, 450, 150, 75
4430, -0.0232698, 348.701, 450, 150, 75
4440, -0.0232698, 348.703, 450, 150, 75
4450, -0.0232698, 349.046, 450, 150, 75
4460, -0.0232698, 349.222, 450, 150, 75
4470, -0.0232698, 348.513, 450, 150, 75
4480, -0.0232698, 347.215, 450, 150, 75
4490, -0.0232698, 345.579, 450, 150, 75
4500, -0.0232698, 343.655, 450, 150, 75
4510, -0.0232698, 341.487, 450, 150, 75
4520, -0.0232698, 339.143, 450, 150, 75
4530, -0.0232698, 337.292, 450, 150, 75
4540, -0.0232698, 336.124, 450, 150, 75
4550, -0.0232698, 335.253, 450, 150, 75
4560, -0.0232698, 334.196, 450, 150, 75
4570, -0.0232698, 332.778, 450, 150, 75
4580, -0.0232698, 331.559, 450, 150, 75
4590, -0.0232698, 330.768, 450, 150, 75
4600, -0.0232698, 329.92, 450, 150, 75
4610, -0.0232698, 328.958, 450, 150, 75
4620, -0.0232698, 327.919, 450, 150, 75
4630, -0.0232698, 326.553, 450, 150, 75
4640, -0.0232698, 325.384, 450, 150, 75
4650, -0.0232698, 324.167, 450, 150, 75
4660, -0.0232698, 322.354, 450, 150, 75
4670, -0.0232698, 320.614, 450, 150, 75
4680, -0.0232698, 319.192, 450, 150, 75
4690, -0.0232698, 317.793, 450, 150, 75
4700, -0.0232698, 316.686, 450, 150, 75
4710, -0.0232698, 315.628, 450, 150, 75
4720, -0.0232698, 314.351, 450, 150, 75
4730, -0.0232698, 312.786, 450, 150, 75
4740, -0.0232698, 311.777, 450, 150, 75
4750, -0.0232698, 310.622, 450, 150, 75
4760, -0.0232698, 309.924, 450, 150, 75
4770, -0.0232698, 309.307, 450, 150, 75
4780, -0.0232698, 309.171, 450, 150, 75
4790, -0.0232698, 309.04, 450, 150, 75
4800, -0.0232698, 308.43, 450, 150, 75
4810, -0.0232698, 307.757, 450, 150, 75
4820, -0.0232698, 307.13, 450, 150, 75
4830, -0.0232698, 306.432, 450, 150, 75
4840, -0.0232698, 306.121, 450, 150, 75
4850, -0.0232698, 305.532, 450, 150, 75
4860, -0.0232698, 304.944, 450, 150, 75
4870, -0.0232698, 303.828, 450, 150, 75
4880, -0.0232698, 302.731, 450, 150, 75
4890, -0.0232698, 301.688, 450, 150, 75
4900, -0.0232698, 301.483, 450, 150, 75
4910, -0.0232698, 301.362, 450, 150, 75
4920, -0.0232698, 301.411, 450, 150, 75
4930, -0.0232698, 301.284, 450, 150, 75
4940, -0.0232698, 301.44, 450, 150, 75
4950, -0.0232698, 302.072, 450, 150, 75
4960, -0.0232698, 303.019, 450, 150, 75
4970, -0.0232698, 303.661, 450, 150, 75
4980, -0.0232698, 304.026, 450, 150, 75
4990, -0.0232698, 304.038, 450, 150, 75
5000, -0.0232698, 304.201, 450, 150, 75
5010, -0.0232698, 303.964, 450, 150, 75
5020, -0.0232698, 304.293, 450, 150, 75
5030, -0.0232698, 304.08, 450, 150, 75
5040, -0.0232698, 303.767, 450, 150, 75
5050, -0.0232698, 303.337, 450, 150, 75
5060, -0.0232698, 303.359, 450, 150, 75
5070, -0.0232698, 302.962, 450, 150, 75
5080, -0.0232698, 302.358, 450, 150, 75
5090, -0.0232698, 301.856, 450, 150, 75
5100, -0.0232698, 301.68, 450, 150, 75
5110, -0.0232698, 301.425, 450, 150, 75
5120, -0.0232698, 301.336, 450, 150, 75
5130, -0.0232698, 300.802, 450, 150, 75
5140, -0.0232698, 300.863, 450, 150, 75
5150, -0.0232698, 301.026, 450, 150, 75
5160, -0.0232698, 301.104, 450, 150, 75
5170, -0.0232698, 300.783, 450, 150, 75
5180, -0.0232698, 300.329, 450, 150, 75
5190, -0.0232698, 300.297, 450, 150, 75
5200, -0.0232698, 300.258, 450, 150, 75
5210, -0.0232698, 300.188, 450, 150, 75
5220, -0.0232698, 300.153, 450, 150, 75
5230, -0.0232698, 299.922, 450, 150, 75
5240, -0.0232698, 300.466, 450, 150, 75
5250, -0.0232698, 300.64, 450, 150, 75
5260, -0.0232698, 299.806, 450, 150, 75
5270, -0.0232698, 298.876, 450, 150, 75
5280, -0.0232698, 298.56, 450, 150, 75
5290, -0.0232698, 298.114, 450, 150, 75
5300, -0.0232698, 298.398, 450, 150, 75
5310, -0.0232698, 299.559, 450, 150, 75
5320, -0.0232698, 301.111, 450, 150, 75
5330, -0.0232698, 302.113, 450, 150, 75
5340, -0.0232698, 302.412, 450, 150, 75
5350, -0.0232698, 302.668, 450, 150, 75
5360, -0.0232698, 302.953, 450, 150, 75
5370, -0.0232698, 303.018, 450, 150, 75
5380, -0.0232698, 302.758, 450, 150, 75
5390, -0.0232698, 302.518, 450, 150, 75
5400, -0.0232698, 302.233, 450, 150, 75
5410, -0.0232698, 302.441, 450, 150, 75
5420, -0.0232698, 303.252, 450, 150, 75
5430, -0.0232698, 303.903, 450, 150, 75
5440, -0.0232698, 303.872, 450, 150, 75
5450, -0.0232698, 304.199, 450, 150, 75
5460, -0.0232698, 305.41, 450, 150, 75
5470, -0.0232698, 306.554, 450, 150, 75
5480, -0.0232698, 307.295, 450, 150, 75
5490, -0.0232698, 307.943, 450, 150, 75
5500, -0.0232698, 308.442, 450, 150, 75
5510, -0.0232698, 308.792, 450, 150, 75
5520, -0.0232698, 308.774, 450, 150, 75
5530, -0.0232698, 308.949, 450, 150, 75
5540, -0.0232698, 309.126, 450, 150, 75
5550, -0.0232698, 308.709, 450, 150, 75
5560, -0.0232698, 307.834, 450, 150, 75
5570, -0.0232698, 307.39, 450, 150, 75
5580, -0.0232698, 307.05, 450, 150, 75
5590, -0.0232698, 306.668, 450, 150, 75
5600, -0.0232698, 305.729, 450, 150, 75
5610, -0.0232698, 305.083, 450, 150, 75
5620, -0.0232698, 304.057, 450, 150, 75
5630, -0.0232698, 302.552, 450, 150, 75
5640, -0.0232698, 301.374, 450, 150, 75
5650, -0.0232698, 299.718, 450, 150, 75
5660, -0.0232698, 298.187, 450, 150, 75
5670, -0.0232698, 297.261, 450, 150, 75
5680, -0.0232698, 296.482, 450, 150, 75
5690, -0.0232698, 295.537, 450, 150, 75
5700, -0.0232698, 294.255, 450, 150, 75
5710, -0.0232698, 292.622, 450, 150, 75
5720, -0.0232698, 290.92, 450, 150, 75
5730, -0.0232698, 289.771, 450, 150, 75
5740, -0.0232698, 289.192, 450, 150, 75
5750, -0.0232698, 288.747, 450, 150, 75
5760, -0.0232698, 288.677, 450, 150, 75
5770, -0.0232698, 288.819, 450, 150, 75
5780, -0.0232698, 289.19, 450, 150, 75
5790, -0.0232698, 290.298, 450, 150, 75
5800, -0.0232698, 290.907, 450, 150, 75
5810, -0.0232698, 290.839, 450, 150, 75
5820, -0.0232698, 290.929, 450, 150, 75
5830, -0.0232698, 290.918, 450, 150, 75
5840, -0.0232698, 290.812, 450, 150, 75
5850, -0.0232698, 290.637, 450, 150, 75
5860, -0.0232698, 290.193, 450, 150, 75
5870, -0.0232698, 289.934, 450, 150, 75
5880, -0.0232698, 290.135, 450, 150, 75
5890, -0.0232698, 290.526, 450, 150, 75
5900, -0.0232698, 290.66, 450, 150, 75
5910, -0.0232698, 290.681, 450, 150, 75
5920, -0.0232698, 290.182, 450, 150, 75
5930, -0.0232698, 289.744, 450, 150, 75
5940, -0.0232698, 289.277, 450, 150, 75
5950, -0.0232698, 288.073, 450, 150, 75
5960, -0.0232698, 286.671, 450, 150, 75
5970, -0.0232698, 285.742, 450, 150, 75
5980, -0.0232698, 285.102, 450, 150, 75
5990, -0.0232698, 284.487, 450, 150, 75
6000, -0.0232698, 283.189, 450, 150, 75
6010, -0.0232698, 281.788, 450, 150, 75
6020, -0.0232698, 280.268, 450, 150, 75
6030, -0.0232698, 279.148, 450, 150, 75
6040, -0.0232698, 278.677, 450, 150, 75
6050, -0.0232698, 279.123, 450, 150, 75
6060, -0.0232698, 279.859, 450, 150, 75
6070, -0.0232698, 280.981, 450, 150, 75
6080, -0.0232698, 282.134, 450, 150, 75
6090, -0.0232698, 283.749, 450, 150, 75
6100, -0.0232698, 285.159, 450, 150, 75
6110, -0.0232698, 286.18, 450, 150, 75
6120, -0.0232698, 287.225, 450, 150, 75
6130, -0.0232698, 288.136, 450, 150, 75
6140, -0.0232698, 288.922, 450, 150, 75
6150, -0.0232698, 289.495, 450, 150, 75
6160, -0.0232698, 289.97, 450, 150, 75
6170, -0.0232698, 289.866, 450, 150, 75
6180, -0.0232698, 289.528, 450, 150, 75
6190, -0.0232698, 289.599, 450, 150, 75
6200, -0.0232698, 289.9, 450, 150, 75
6210, -0.0232698, 289.695, 450, 150, 75
6220, -0.0232698, 288.961, 450, 150, 75
6230, -0.0232698, 288.13, 450, 150, 75
6240, -0.0232698, 287.556, 450, 150, 75
6250, -0.0232698, 287.532, 450, 150, 75
6260, -0.0232698, 287.591, 450, 150, 75
6270, -0.0232698, 288.055, 450, 150, 75
6280, -0.0232698, 287.891, 450, 150, 75
6290, -0.0232698, 287.466, 450, 150, 75
6300, -0.0232698, 286.965, 450, 150, 75
6310, -0.0232698, 285.947, 450, 150, 75
6320, -0.0232698, 284.963, 450, 150, 75
6330, -0.0232698, 284.359, 450, 150, 75
6340, -0.0232698, 284.099, 450, 150, 75
6350, -0.0232698, 284.767, 450, 150, 75
6360, -0.0232698, 285.965, 450, 150, 75
6370, -0.0232698, 287.153, 450, 150, 75
6380, -0.0232698, 288.221, 450, 150, 75
6390, -0.0232698, 288.909, 450, 150, 75
6400, -0.0232698, 289.344, 450, 150, 75
6410, -0.0232698, 289.449, 450, 150, 75
6420, -0.0232698, 289.491, 450, 150, 75
6430, -0.0232698, 288.902, 450, 150, 75
6440, -0.0232698, 288.038, 450, 150, 75
6450, -0.0232698, 287.645, 450, 150, 75
6460, -0.0232698, 287.389, 450, 150, 75
6470, -0.0232698, 287.2, 450, 150, 75
6480, -0.0232698, 286.3, 450, 150, 75
6490, -0.0232698, 285.884, 450, 150, 75
6500, -0.0232698, 285.691, 450, 150, 75
6510, -0.0232698, 285.859, 450, 150, 75
6520, -0.0232698, 285.746, 450, 150, 75
6530, -0.0232698, 284.869, 450, 150, 75
6540, -0.0232698, 283.459, 450, 150, 75
6550, -0.0232698, 282.456, 450, 150, 75
6560, -0.0232698, 280.919, 450, 150, 75
6570, -0.0232698, 279.206, 450, 150, 75
6580, -0.0232698, 278.321, 450, 150, 75
6590, -0.0232698, 277.981, 450, 150, 75
6600, -0.0232698, 277.848, 450, 150, 75
6610, -0.0232698, 278.013, 450, 150, 75
6620, -0.0232698, 278.655, 450, 150, 75
6630, -0.0232698, 279.397, 450, 150, 75
6640, -0.0232698, 280.016, 450, 150, 75
6650, -0.0232698, 280.598, 450, 150, 75
6660, -0.0232698, 280.946, 450, 150, 75
6670, -0.0232698, 281.357, 450, 150, 75
6680, -0.0232698, 282.193, 450, 150, 75
6690, -0.0232698, 283.022, 450, 150, 75
6700, -0.0232698, 284.045, 450, 150, 75
6710, -0.0232698, 285.235, 450, 150, 75
6720, -0.0232698, 286.79, 450, 150, 75
6730, -0.0232698, 287.966, 450, 150, 75
6740, -0.0232698, 288.625, 450, 150, 75
6750, -0.0232698, 289.19, 450, 150, 75
6760, -0.0232698, 289.203, 450, 150, 75
6770, -0.0232698, 289.408, 450, 150, 75
6780, -0.0232698, 289.111, 450, 150, 75
6790, -0.0232698, 288.542, 450, 150, 75
6800, -0.0232698, 288.317, 450, 150, 75
6810, -0.0232698, 288.228, 450, 150, 75
6820, -0.0232698, 288.21, 450, 150, 75
6830, -0.0232698, 288.542, 450, 150, 75
6840, -0.0232698, 288.872, 450, 150, 75
6850, -0.0232698, 289.588, 450, 150, 75
6860, -0.0232698, 289.746, 450, 150, 75
6870, -0.0232698, 289.498, 450, 150, 75
6880, -0.0232698, 289.388, 450, 150, 75
6890, -0.0232698, 288.695, 450, 150, 75
6900, -0.0232698, 288.391, 450, 150, 75
6910, -0.0232698, 288.915, 450, 150, 75
6920, -0.0232698, 289.538, 450, 150, 75
6930, -0.0232698, 289.881, 450, 150, 75
6940, -0.0232698, 289.686, 450, 150, 75
6950, -0.0232698, 290.043, 450, 150, 75
6960, -0.0232698, 290.929, 450, 150, 75
6970, -0.0232698, 291.662, 450, 150, 75
6980, -0.0232698, 292.619, 450, 150, 75
6990, -0.0232698, 293.456, 450, 150, 75
7000, -0.0232698, 294.431, 450, 150, 75
7010, -0.0232698, 294.913, 450, 150, 75
7020, -0.0232698, 295.113, 450, 150, 75
7030, -0.0232698, 295.041, 450, 150, 75
7040, -0.0232698, 294.872, 450, 150, 75
7050, -0.0232698, 294.494, 450, 150, 75
7060, -0.0232698, 293.794, 450, 150, 75
7070, -0.0232698, 293.295, 450, 150, 75
7080, -0.0232698, 292.645, 450, 150, 75
